activity_id,assay_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,compound_name,canonical_smiles,molecular_weight,alogp,pIC50,standardized_smiles,mol_weight,logp,hbd,hba,rotatable_bonds,heavy_atoms,aromatic_rings,tpsa,query_id,cid,iupac_name,isomeric_smiles,molecular_formula,xlogp,hydrogen_bond_donor_count,hydrogen_bond_acceptor_count,rotatable_bond_count,complexity
24348978.0,CHEMBL5031734,CHEMBL5073622,,=,IC50,nM,5.012e-09,CHEMBL203,pIC50,,17.3,TAK-020,C=CC(=O)N1CC[C@H](Oc2nc(-c3n[nH]c(=O)[nH]3)cc3ccccc23)C1,,,17.299988937677888,C=CC(=O)N1CC[C@H](Oc2nc(-c3n[nH]c(=O)[nH]3)cc3ccccc23)C1,351.3660000000001,1.4788999999999992,2.0,5.0,4.0,26.0,3.0,103.97,,,,,,,,,,
22844190.0,CHEMBL4721173,CHEMBL3353410,,=,IC50,nM,0.002,CHEMBL203,IC50,nM,0.002,OSIMERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,,11.698970004336019,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,499.6190000000003,4.509800000000003,2.0,8.0,10.0,37.0,4.0,87.55,,,,,,,,,,
1044894.0,CHEMBL683040,CHEMBL63786,,=,IC50,nM,0.003,CHEMBL203,IC50,nM,0.003,,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,,,11.522878745280337,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,350.21900000000005,5.289100000000002,1.0,3.0,2.0,22.0,4.0,37.81,,,,,,,,,,
2202750.0,CHEMBL941404,CHEMBL103552,,=,IC50,ug.mL-1,0.004,CHEMBL203,IC50,10'-3 ug/ml,4.0,LAVENDUSTIN A,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,,,11.397940008672037,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,381.38400000000007,3.414000000000002,5.0,6.0,6.0,28.0,3.0,121.46000000000001,,,,,,,,,,
720032.0,CHEMBL674648,CHEMBL53711,,=,IC50,nM,0.006,CHEMBL203,IC50,nM,0.006,,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,11.221848749616356,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,344.216,3.5969000000000015,1.0,5.0,3.0,21.0,3.0,53.94,,,,,,,,,,
2136934.0,CHEMBL939337,CHEMBL35820,,=,IC50,nM,0.006,CHEMBL203,IC50,pM,6.0,,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,,,11.221848749616356,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,388.26500000000016,4.933300000000004,1.0,5.0,6.0,24.0,3.0,56.27000000000001,,,,,,,,,,
25098067.0,CHEMBL5260455,CHEMBL5270693,,=,IC50,nM,0.008,CHEMBL203,IC50,nM,0.008,,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)Oc2ccccc2)c(-c2c[nH]c3ccccc23)n1,,,11.096910013008056,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)Oc2ccccc2)c(-c2c[nH]c3ccccc23)n1,562.6740000000002,6.126700000000006,2.0,8.0,8.0,42.0,5.0,95.61,,,,,,,,,,
428391.0,CHEMBL679944,CHEMBL66031,,=,IC50,nM,0.008,CHEMBL203,IC50,nM,0.008,,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,,,11.096910013008056,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,340.184,4.012200000000001,2.0,4.0,2.0,21.0,4.0,66.49000000000001,,,,,,,,,,
1084597.0,CHEMBL680021,CHEMBL53753,,=,IC50,nM,0.008,CHEMBL203,IC50,nM,0.008,,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,11.096910013008056,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,330.189,3.572600000000002,2.0,5.0,3.0,20.0,3.0,62.730000000000004,,,,,,,,,,
26153965.0,CHEMBL5626876,CHEMBL5633067,,=,IC50,nM,0.009,CHEMBL203,IC50,nM,0.009,,COCCOc1cc2ncnc(Nc3cccc(OS(=O)(=O)F)c3)c2cc1OCCOC,,,11.045757490560675,COCCOc1cc2ncnc(Nc3cccc(OS(=O)(=O)F)c3)c2cc1OCCOC,467.4750000000003,3.0169000000000015,1.0,10.0,12.0,32.0,3.0,118.1,,,,,,,,,,
22408233.0,CHEMBL4670930,CHEMBL1173655,,=,IC50,nM,0.01,CHEMBL203,IC50,nM,0.01,AFATINIB,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,,,11.0,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,485.94700000000023,4.389900000000002,2.0,7.0,8.0,34.0,3.0,88.61000000000001,,,,,,,,,,
2202721.0,CHEMBL941404,CHEMBL483830,,=,IC50,ug.mL-1,0.01,CHEMBL203,IC50,10'-2 ug/ml,1.0,,O=C(O)c1cc(N(Cc2cc(O)ccc2O)Cc2cc(O)ccc2O)ccc1O,,,11.0,O=C(O)c1cc(N(Cc2cc(O)ccc2O)Cc2cc(O)ccc2O)ccc1O,397.3830000000001,3.1196000000000006,6.0,7.0,6.0,29.0,3.0,141.69,,,,,,,,,,
1043415.0,CHEMBL683040,CHEMBL176582,11.00,=,IC50,nM,0.01,CHEMBL203,IC50,nM,0.01,,Cn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,,,11.0,Cn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,354.211,4.0226000000000015,1.0,5.0,2.0,22.0,4.0,55.63,,,,,,,,,,
25098086.0,CHEMBL5260456,CHEMBL4650319,11.00,=,IC50,nM,0.01,CHEMBL203,IC50,nM,0.01,MOBOCERTINIB,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,,11.0,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,585.709,5.075000000000005,2.0,10.0,12.0,43.0,4.0,113.85,,,,,,,,,,
28394591.0,CHEMBL5736969,CHEMBL5790648,10.80,=,IC50,nM,0.016,CHEMBL203,IC50,nM,0.016,,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CN(C)C2)OC1=O,,,10.795880017344075,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CN(C)C2)OC1=O,443.8660000000003,3.8153000000000032,1.0,7.0,4.0,31.0,3.0,79.82000000000002,,,,,,,,,,
28394585.0,CHEMBL5736969,CHEMBL5746224,10.77,=,IC50,nM,0.017,CHEMBL203,IC50,nM,0.017,,CN1CCC2(CC1)CN(c1ccc3ncnc(Nc4cccc(Cl)c4F)c3c1)C(=O)O2,,,10.769551078621726,CN1CCC2(CC1)CN(c1ccc3ncnc(Nc4cccc(Cl)c4F)c3c1)C(=O)O2,441.89400000000023,4.586900000000004,1.0,6.0,3.0,31.0,3.0,70.59,,,,,,,,,,
22408231.0,CHEMBL4670930,CHEMBL180022,10.70,=,IC50,nM,0.02,CHEMBL203,IC50,nM,0.02,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,,10.698970004336019,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,557.054,5.932480000000005,2.0,8.0,11.0,40.0,4.0,112.39999999999999,,,,,,,,,,
28394567.0,CHEMBL5736967,CHEMBL5997498,10.70,=,IC50,nM,0.02,CHEMBL203,IC50,nM,0.02,,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,,,10.698970004336019,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,471.9200000000004,4.595500000000005,1.0,7.0,4.0,33.0,3.0,79.82000000000002,,,,,,,,,,
24871226.0,CHEMBL5153037,CHEMBL4537790,10.70,=,IC50,nM,0.02,CHEMBL203,IC50,nM,0.02,,Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccc(CN3CCN(C)CC3)cc21,,,10.698970004336019,Cc1cc2cc(n1)-c1cnn(C)c1OCCC[C@@H](C)CN1/C(=N/C2=O)Nc2ccc(CN3CCN(C)CC3)cc21,542.6880000000002,3.7749200000000025,1.0,9.0,2.0,40.0,3.0,91.11999999999999,,,,,,,,,,
28394615.0,CHEMBL5736969,CHEMBL6054692,10.68,=,IC50,nM,0.021,CHEMBL203,IC50,nM,0.021,,CCCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,,,10.67778070526608,CCCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,471.9200000000002,4.595500000000004,1.0,7.0,6.0,33.0,3.0,79.82000000000001,,,,,,,,,,
28394609.0,CHEMBL5736969,CHEMBL5968640,10.66,=,IC50,nM,0.022,CHEMBL203,IC50,nM,0.022,,CCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,,,10.657577319177793,CCN1CC2(C1)CN(c1cc3c(Nc4cccc(Cl)c4F)ncnc3cc1OC)C(=O)O2,457.89300000000026,4.205400000000003,1.0,7.0,5.0,32.0,3.0,79.82000000000001,,,,,,,,,,
16589236.0,CHEMBL3807185,CHEMBL29197,10.60,=,IC50,nM,0.025,CHEMBL203,IC50,nM,0.025,,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,,,10.602059991327963,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,360.2110000000001,4.153100000000003,1.0,5.0,4.0,22.0,3.0,56.27000000000001,,,,,,,,,,
1054540.0,CHEMBL683040,CHEMBL174426,10.60,=,IC50,nM,0.025,CHEMBL203,IC50,nM,0.025,,Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,,,10.602059991327963,Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,354.21100000000007,4.022600000000002,1.0,5.0,2.0,22.0,4.0,55.63,,,,,,,,,,
25078694.0,CHEMBL5255138,CHEMBL5288888,10.57,=,IC50,nM,0.027,CHEMBL203,IC50,nM,0.027,,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,,,10.568636235841012,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,512.9690000000004,4.889400000000004,1.0,7.0,7.0,36.0,3.0,85.81,,,,,,,,,,
25098074.0,CHEMBL5260455,CHEMBL553,10.54,=,IC50,nM,0.029,CHEMBL203,IC50,nM,0.029,ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,,,10.537602002101044,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.4430000000002,3.405100000000002,1.0,7.0,10.0,29.0,3.0,74.73000000000002,,,,,,,,,,
3436088.0,CHEMBL1249168,CHEMBL1243316,10.52,=,IC50,nM,0.03,CHEMBL203,IC50,nM,0.03,,C#CCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,,,10.522878745280337,C#CCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,477.9270000000002,4.758780000000003,3.0,6.0,9.0,34.0,3.0,99.07000000000001,,,,,,,,,,
15698607.0,CHEMBL3616083,CHEMBL3613702,10.43,=,IC50,nM,0.037,CHEMBL203,IC50,nM,0.037,,C=CC(=O)Nc1ccc2ncnc(Nc3cc(F)c(Cl)c(Cl)c3)c2c1,,,10.431798275933005,C=CC(=O)Nc1ccc2ncnc(Nc3cc(F)c(Cl)c(Cl)c3)c2c1,377.2060000000001,4.943800000000001,2.0,4.0,4.0,25.0,3.0,66.91,,,,,,,,,,
1495678.0,CHEMBL832761,CHEMBL363815,10.43,=,IC50,nM,0.037,CHEMBL203,IC50,nM,0.037,,C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,,,10.431798275933005,C=CC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,377.2060000000001,4.943800000000002,2.0,4.0,4.0,25.0,3.0,66.91,,,,,,,,,,
28394603.0,CHEMBL5736969,CHEMBL5993268,10.42,=,IC50,nM,0.038,CHEMBL203,IC50,nM,0.038,,COC[C@@H]1CN(c2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)O1,,,10.42021640338319,COC[C@@H]1CN(c2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C(=O)O1,432.8390000000002,4.146100000000003,1.0,7.0,6.0,30.0,3.0,85.81000000000002,,,,,,,,,,
22844198.0,CHEMBL4721174,CHEMBL31965,10.40,=,IC50,nM,0.04,CHEMBL203,IC50,nM,0.04,CANERTINIB,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,,,10.397940008672037,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,485.9470000000004,4.391500000000003,2.0,7.0,9.0,34.0,3.0,88.61,,,,,,,,,,
22844191.0,CHEMBL4721173,CHEMBL1229592,10.40,=,IC50,nM,0.04,CHEMBL203,IC50,nM,0.04,,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,,,10.397940008672037,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,494.9830000000003,4.550800000000003,2.0,8.0,8.0,35.0,3.0,91.85,,,,,,,,,,
19310375.0,CHEMBL4416109,CHEMBL4521381,10.37,=,IC50,nM,0.043,CHEMBL203,IC50,nM,0.043,,CN(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,,,10.366531544420413,CN(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,533.6320000000002,5.758600000000006,3.0,7.0,10.0,40.0,5.0,103.52000000000001,,,,,,,,,,
24741561.0,CHEMBL5117929,CHEMBL5193123,10.30,=,IC50,nM,0.05,CHEMBL203,IC50,nM,0.05,,COc1cc(N2CCC(N3CCCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,,,10.301029995663981,COc1cc(N2CCC(N3CCCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,714.646,5.668820000000005,2.0,11.0,8.0,46.0,3.0,104.32000000000001,,,,,,,,,,
24993688.0,CHEMBL5230885,CHEMBL5271803,10.30,=,IC50,nM,0.05,CHEMBL203,IC50,nM,0.05,,CN(C)CCn1cccc1/C=N/NC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,,,10.301029995663981,CN(C)CCn1cccc1/C=N/NC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,581.052,4.852300000000002,3.0,9.0,10.0,41.0,4.0,117.93,,,,,,,,,,
28394600.0,CHEMBL5736967,CHEMBL5915655,10.30,=,IC50,nM,0.05,CHEMBL203,IC50,nM,0.05,,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1C[C@H](CN(C)C)OC1=O,,,10.301029995663981,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1N1C[C@H](CN(C)C)OC1=O,445.8820000000003,4.061300000000004,1.0,7.0,6.0,31.0,3.0,79.82000000000002,,,,,,,,,,
25481280.0,CHEMBL5327353,CHEMBL5432965,10.30,=,IC50,nM,0.05,CHEMBL203,IC50,nM,0.05,,COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(SC)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,,,10.301029995663981,COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(SC)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,661.817,5.408520000000005,2.0,12.0,10.0,46.0,4.0,111.64,,,,,,,,,,
28744235.0,CHEMBL5738256,CHEMBL5811442,10.28,=,IC50,nM,0.052,CHEMBL203,IC50,nM,0.052,,COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Br)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,,,10.2839966563652,COc1cc(N2CCC3(CC2)CN(C)C3)c(C)cc1Nc1ncc(Br)c(Nc2ccc3ccccc3c2P(C)(C)=O)n1,649.5740000000001,6.976520000000008,2.0,8.0,7.0,42.0,4.0,82.62,,,,,,,,,,
25098071.0,CHEMBL5260455,CHEMBL5284924,10.28,=,IC50,nM,0.053,CHEMBL203,IC50,nM,0.053,,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)Oc2ccccc2)c(-c2cn(C)c3ccccc23)n1,,,10.275724130399212,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(C(=O)Oc2ccccc2)c(-c2cn(C)c3ccccc23)n1,548.6470000000003,5.358500000000005,1.0,9.0,7.0,41.0,5.0,84.75000000000001,,,,,,,,,,
25078681.0,CHEMBL5255138,CHEMBL5282641,10.28,=,IC50,nM,0.053,CHEMBL203,IC50,nM,0.053,,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,,,10.275724130399212,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,547.4140000000001,5.542800000000005,1.0,7.0,7.0,37.0,3.0,85.81,,,,,,,,,,
24741556.0,CHEMBL5117929,CHEMBL5186680,10.22,=,IC50,nM,0.06,CHEMBL203,IC50,nM,0.06,,COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,,,10.221848749616356,COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,694.6189999999999,5.449120000000004,2.0,11.0,9.0,45.0,4.0,111.64,,,,,,,,,,
25481296.0,CHEMBL5327354,CHEMBL5436031,10.22,=,IC50,nM,0.06,CHEMBL203,IC50,nM,0.06,,COc1cc(N2CCC(N(C)CCN(C)C)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,,,10.221848749616356,COc1cc(N2CCC(N(C)CCN(C)C)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,696.6349999999999,5.6967200000000044,2.0,11.0,11.0,45.0,4.0,111.64,,,,,,,,,,
25481292.0,CHEMBL5327354,CHEMBL5393923,10.22,=,IC50,nM,0.06,CHEMBL203,IC50,nM,0.06,,COc1cc(N2CCC(N3CC(C)(CO)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,,,10.221848749616356,COc1cc(N2CCC(N3CC(C)(CO)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,695.6029999999998,5.517520000000005,3.0,11.0,9.0,45.0,4.0,128.63,,,,,,,,,,
22408240.0,CHEMBL4670931,CHEMBL554,10.22,=,IC50,nM,0.06,CHEMBL203,IC50,nM,0.06,LAPATINIB,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,,10.221848749616356,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,581.0690000000002,6.139100000000005,2.0,8.0,11.0,40.0,5.0,106.35000000000001,,,,,,,,,,
25481268.0,CHEMBL5327353,CHEMBL5434495,10.22,=,IC50,nM,0.06,CHEMBL203,IC50,nM,0.06,,COCC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6nccnc6c5P(C)(C)=O)n4)cc3C)CC2)C1,,,10.221848749616356,COCC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6nccnc6c5P(C)(C)=O)n4)cc3C)CC2)C1,695.6029999999998,5.781520000000005,2.0,11.0,10.0,45.0,4.0,117.63000000000001,,,,,,,,,,
25078706.0,CHEMBL5255138,CHEMBL3545154,10.21,=,IC50,nM,0.061,CHEMBL203,IC50,nM,0.061,POZIOTINIB,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,,,10.214670164989233,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,491.3500000000003,5.383700000000005,1.0,6.0,6.0,33.0,3.0,76.58,,,,,,,,,,
25481290.0,CHEMBL5327354,CHEMBL5399653,10.15,=,IC50,nM,0.07,CHEMBL203,IC50,nM,0.07,,COc1cc(N2CCC(N3CC(C(C)(C)O)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,,,10.154901959985743,COc1cc(N2CCC(N3CC(C(C)(C)O)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,709.63,5.906020000000005,3.0,11.0,9.0,46.0,4.0,128.63,,,,,,,,,,
19293618.0,CHEMBL4411959,CHEMBL4103912,10.15,=,IC50,nM,0.07,CHEMBL203,IC50,nM,0.07,,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,,,10.154901959985743,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,517.6090000000003,4.648900000000004,2.0,8.0,10.0,38.0,4.0,87.55,,,,,,,,,,
22408246.0,CHEMBL4670931,CHEMBL4756368,10.15,=,IC50,nM,0.07,CHEMBL203,IC50,nM,0.07,,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)ccc1OCCO,,,10.154901959985743,C=CC(=O)Nc1cc(-c2c[nH]c3ncnc(Nc4ccc5c(cnn5Cc5ccccc5)c4)c23)ccc1OCCO,545.6030000000002,5.262100000000005,4.0,8.0,10.0,41.0,6.0,129.98000000000002,,,,,,,,,,
25481294.0,CHEMBL5327354,CHEMBL5422588,10.15,=,IC50,nM,0.07,CHEMBL203,IC50,nM,0.07,,COc1cc(N2CCC(N3CCN(C(C)=O)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,,,10.154901959985743,COc1cc(N2CCC(N3CCN(C(C)=O)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,722.6289999999999,5.3674200000000045,2.0,11.0,8.0,47.0,4.0,128.70999999999998,,,,,,,,,,
28394582.0,CHEMBL5736967,CHEMBL5874605,10.15,=,IC50,nM,0.07,CHEMBL203,IC50,nM,0.07,,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,,,10.154901959985743,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1N1CC2(CCN(C)CC2)OC1=O,506.3650000000004,5.248900000000004,1.0,7.0,4.0,34.0,3.0,79.82000000000002,,,,,,,,,,
24741581.0,CHEMBL5117930,CHEMBL5195904,10.15,=,IC50,nM,0.07,CHEMBL203,IC50,nM,0.07,,CCOC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,,,10.154901959985743,CCOC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,701.6029999999997,5.752020000000005,2.0,11.0,10.0,45.0,3.0,110.31000000000002,,,,,,,,,,
1495550.0,CHEMBL832761,CHEMBL275762,10.15,=,IC50,nM,0.07,CHEMBL203,IC50,nM,0.07,,O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,,,10.154901959985743,O=C(CCl)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,399.64000000000016,4.996600000000002,2.0,4.0,4.0,25.0,3.0,66.91,,,,,,,,,,
1023994.0,CHEMBL680017,CHEMBL327307,10.14,=,IC50,nM,0.072,CHEMBL203,IC50,nM,0.072,,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,,,10.142667503568731,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,439.10700000000014,4.915600000000003,1.0,5.0,4.0,23.0,3.0,56.27000000000001,,,,,,,,,,
2111205.0,CHEMBL952131,CHEMBL328106,10.14,=,IC50,nM,0.07244,CHEMBL203,pIC50,,10.14,,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,,,10.14002155835798,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,360.2110000000001,4.153100000000003,1.0,5.0,4.0,22.0,3.0,56.27000000000001,,,,,,,,,,
26750531.0,CHEMBL5730778,CHEMBL5957231,10.12,=,IC50,nM,0.076,CHEMBL203,IC50,nM,0.076,,CCN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CNC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,,,10.119186407719209,CCN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CNC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,608.6210000000003,4.3221000000000025,3.0,7.0,7.0,44.0,3.0,108.06,,,,,,,,,,
26749484.0,CHEMBL5730777,CHEMBL5952854,10.10,=,IC50,nM,0.079,CHEMBL203,IC50,nM,0.079,,CN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,,,10.102372908709558,CN1CCN(Cc2ccc(C(=O)N[C@@H]3[C@H]4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5[C@@H]34)cc2C(F)(F)F)CC1,593.6060000000003,4.181600000000002,2.0,7.0,6.0,43.0,3.0,96.03,,,,,,,,,,
